Label,instance weight,age,class of worker,detailed industry recode,detailed occupation recode,education,wage per hour,enroll in edu inst last wk,marital stat,major industry code,major occupation code,race,hispanic origin,sex,member of a labor union,reason for unemployment,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,region of previous residence,detailed household and family stat,detailed household summary in household,live in this house 1 year ago,num persons worked for employer,family members under 18,citizenship,own business or self employed,fill inc questionnaire for veteran's admin,veterans benefits,weeks worked in year,year,state of previous residence,country of birth father,country of birth mother,country of birth self,migration code-change in msa,migration code-change in reg,migration code-move within reg,migration prev res in sunbelt
Neg,1196.97,41, Private,4,34, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, White, Central or South American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,1, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,52,94, Not in universe, NA, NA, NA, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2722.97,17, Never worked,0,0, 11th grade,0, High school, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, New entrant, Unemployed part- time,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2064.03,24, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Northeast, Spouse of householder, Spouse of householder, No,4, Not in universe, Native- Born in the United States,0, Not in universe,2,32,94, North Carolina, United-States, United-States, United-States, MSA to MSA, Same county, Same county, No
Neg,2051.1,8, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1749.91,27, Private,23,36, High school graduate,0, Not in universe, Never married, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,316, Single, Not in universe, Nonfamily householder, Householder, Yes,4, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2608.75,49, Not in universe,0,0, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,15024,0,500, Joint both under 65, Not in universe, Householder, Householder, Yes,4, Not in universe, Native- Born in the United States,0, Not in universe,2,7,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1604.7,29, Federal government,45,3, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Other professional services, Executive admin and managerial, White, Cuban, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,6, Not in universe, Foreign born- U S citizen by naturalization,1, Not in universe,2,52,95, Not in universe, Cuba, Cuba, Cuba, NA, NA, NA, NA
Neg,1834.02,58, Private,11,36, High school graduate,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,4, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2000.55,28, Private,36,41, 11th grade,0, Not in universe, Never married, Private household services, Handlers equip cleaners etc , White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1176.02,1, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,576.82,12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Yes,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,527.85,9, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Mother only present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1374.22,62, Not in universe,0,0, Bachelors degree(BA AB BS),0, Not in universe, Divorced, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Foreign born- U S citizen by naturalization,0, Not in universe,2,0,95, Not in universe, Italy, Italy, Italy, NA, NA, NA, NA
Pos,2015.2,47, Self-employed-not incorporated,39,32, Associates degree-academic program,0, Not in universe, Separated, Personal services except private HH, Other service, Black, All other, Male, Not in universe, Not in universe, PT for non-econ reasons usually FT,0,0,0, Single, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Pos,1138.15,67, Self-employed-incorporated,37,17, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Business and repair services, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,2174,14, Joint both 65+, Not in universe, Householder, Householder, Yes,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, England, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,641.69,22, Private,40,28, High school graduate,0, Not in universe, Never married, Entertainment, Protective services, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older, Not in universe under 1 year old,4, Not in universe, Native- Born in the United States,2, Not in universe,2,45,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1810.58,1, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Pos,2196.43,46, Self-employed-not incorporated,35,17, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,150, Joint both under 65, Not in universe, Householder, Householder, Yes,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2293.76,42, Self-employed-incorporated,32,2, High school graduate,0, Not in universe, Married-civilian spouse present, Wholesale trade, Executive admin and managerial, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,100, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1423.25,23, Private,5,38, 5th or 6th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Transportation and material moving, Other, Mexican (Mexicano), Male, Not in universe, Not in universe, Full-time schedules,0,2042,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,2, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,52,95, Not in universe, Mexico, Mexico, Mexico, NA, NA, NA, NA
Neg,1831.35,35, Private,42,26, High school graduate,0, Not in universe, Married-civilian spouse present, Medical except hospital, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,48,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2335.79,30, Private,19,42, High school graduate,575, Not in universe, Divorced, Manufacturing-nondurable goods, Handlers equip cleaners etc , White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,118, Head of household, Not in universe, Householder, Householder, Yes,3, Not in universe, Native- Born in the United States,2, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
